308326;VB 17131W;WF0J6ZMSRWNS1TDUF;FORD;GALAXY;H/B;;110;127;14.01.2023;aktiv;;Leaseplan;01.02.2023;01.03.2026;01.03.2026;;37;175 000;7 500;;;802,73;136,22;33 047,25;Haas Katharina;Auﬂendienst;KST0073;Wien;;;2027 Dezember;;;;21 496;50 530;68 017;96 919;134 404;134 404;;Winterreifen im Depot
350432;K 68913T;;OPEL;ZAFIRA WF;D;ICE;86;0;06.01.2018;inaktiv;18.07.2021;Leaseplan;15.01.2018;15.09.2021;15.09.2021;;44;160 000;;;;819,77;162,49;30 249,21;Fischer Claudia;Auﬂendienst;201274;Linz;;;;;;;;;;;;;;
350019;P 787WJ;WBAE5LC9T3VZ2BHMX;BMW;418d;D;ICE;87;;28.01.2025;aktiv;;Leaseplan;03.02.2025;03.02.2028;03.02.2028;;36;70 000;7 500;0,1473;0,1473;513,60;155,02;31 187,38;Hofer Wolfgang;Auﬂendienst;KST0051;Salzburg;;;2027 M‰rz;;;;;;;;9 425;13 303;;
378104;W 815PD;;OPEL;INSIGNIA;D;;;127;02.11.2016;inaktiv;13.03.2020;Leaseplan;20.11.2016;20.02.2020;20.02.2020;;39;110 000;;0,0958;0,0958;426,00;127,95;33 103,48;Mayer Franz;Auﬂendienst;201540;Wien;;;;;;;;;;;;;;
361348;KL 67432G;TMBDTCHDWETY1ULJ6;SKODA;Klasse E 2 - ENYAQ 85x;E;;;;23.07.2019;inaktiv;25.07.2023;Leaseplan;03.08.2019;03.08.2024;03.08.2023;Ja;48;115 000;10 000;;;655,00;186,28;25 434,24;Lehner Josef;Auﬂendienst;201534;Graz;168249;;;96 875;126 268;148 665;148 665;;;;;;;
369352;LL 34678W;WBAWGK6GHSB6MUB75;BMW;X2;D;;85;51;19.04.2022;aktiv;;Leaseplan;30.04.2022;30.04.2026;30.04.2026;;48;205 000;;;;322,22;80,57;31 724,66;Lang Ivan;Auﬂendienst;KST0097;Wien;;;2027 Oktober;;8 155;;50 994;72 032;93 556;122 783;152 029;154 450;;
332953;WU 92547N;WVWPZVVAGM97WSLXE;VW;PASSAT VARIANT;D;ICE;;;23.03.2017;inaktiv;15.04.2020;Ayvens;24.03.2017;24.03.2020;24.03.2020;;36;;7 500;0,0999;0,0999;272,92;91,01;74 532,68;Kovacs Ali;Auﬂendienst;KST0083;Wien;;;;;;;;;;;;;;Karenz ab September 2025
372512;P 68165Z;WVWHUBK3RKZ8BS40P;VW;Klasse E 7 - VW ID.7 Tourer Pro S;E;BEV;88;;24.07.2018;inaktiv;13.08.2022;SHS;09.08.2018;09.08.2022;09.08.2022;;48;;10 000;0,2401;0,2401;734,96;252,56;39 962,17;Weber Elena;Servicetechnik;KST0117;Wien;163219;;;66 829;84 753;;;;;;;;;
301504;I 93585C;WBAD8WA4ZADTJZV9K;BMW;Klasse 9 - X3 20d xDrive;B;;110;;01.10.2024;aktiv;;Arval;11.10.2024;11.10.2028;11.10.2028;;48;80 000;7 500;;;127,68;20,46;32 471,50;Pichler Stefan;Auﬂendienst;KST0095;Graz;;;;;;;;;;;15 257;19 491;;
389166;W 78191P;VSS90JVD2J2A66DFD;SEAT;ALHAMBRA;D;;235;;28.04.2022;inaktiv;30.11.2025;Ayvens;11.05.2022;11.05.2026;11.05.2026;;48;;7 500;;;590,91;179,52;49 208,50;Koller Ali;Auﬂendienst;201124;Wien;;;;;7 017;26 891;52 629;64 942;95 957;111 385;131 402;137 687;;
394466;L 13292H;TMBW27MST5H4KBMKS;SKODA;KAROQ 4x4;D;ICE;;125;25.09.2017;inaktiv;24.11.2020;Ayvens;04.10.2017;04.11.2020;04.11.2020;;37;;10 000;0,1172;0,1172;274,04;42,80;29 451,75;Kovacs Eva;Innendienst;KST0085;Innsbruck;;;;;;;;;;;;;;
315014;I 36683J;TMBM9TJXZ2ECBLRGG;SKODA;Klasse E 2 - ENYAQ 85x;E;;110;;05.07.2022;aktiv;;Leaseplan;23.07.2022;23.07.2026;23.07.2026;;48;;7 500;0,1303;0,1303;810,93;135,47;28 027,23;÷zt¸rk Christian;Auﬂendienst;201745;Innsbruck;167759;;2026 J‰nner;;;16 059;31 711;53 128;59 398;82 569;93 254;107 863;;
389353;W 421XY;WAUEYM8NP79ZZJE54;AUDI;Klasse 7.1 - A4 Avant;D;ICE;135;0;13.12.2017;inaktiv;04.02.2023;Ayvens;23.12.2017;23.03.2023;23.03.2023;;63;145 000;;0,1128;0,1128;322,47;113,67;23 972,54;Lechner Andreas;Auﬂendienst;201023;Graz;;;;103 399;116 873;126 464;;;;;;;;
370381;W 13496Y;WAUCZE3F7JUCGC89R;AUDI;A4 AVANT;D;ICE;104;;25.03.2019;inaktiv;04.04.2023;Arval;27.03.2019;27.03.2023;27.03.2023;;48;175 000;7 500;0,2540;0,2540;338,02;56,86;77 577,98;Huber Sabine;Auﬂendienst;201200;Innsbruck;;;;126 998;143 187;;181 995;;;;;;;
398419;I 213RF;TMB27HEETP8ZR5W0V;SKODA;Klasse 1 - Octavia;D;ICE;89;34;25.03.2023;aktiv;;Ayvens;11.04.2023;11.04.2028;11.04.2028;;60;185 000;7 500;0,0967;0,0967;175,87;41,75;24 080,11;Mayr Josef;Auﬂendienst;201286;Wien;;;2026 Dezember;;;;;20 925;34 442;54 862;66 037;;;
334973;WU 75215W;;MERCEDES;Klasse E 9 - Mercedes EQB 250+;E;;;;04.08.2017;inaktiv;05.06.2020;Leaseplan;05.08.2017;05.07.2020;05.07.2020;;35;80 000;7 500;;;443,01;162,01;32 450,96;Wagner Peter;Auﬂendienst;201959;Wien;166941;X;;;;;;;;;;;;
384012;P 524UK;WAUTAHWXTM56B5A6C;AUDI;A4 AVANT;D;;108;0;20.12.2022;inaktiv;30.11.2025;Leaseplan;02.01.2023;02.01.2027;02.01.2027;;48;240 000;10 000;;;484,62;77,37;66 803,12;Weber Sophie;Auﬂendienst;KST0073;Linz;;;;;;1 651;29 130;51 156;81 239;111 950;140 083;151 664;;
344587;W 55169Z;VR39ESPX03E4VKBX0;PEUGEOT;5008;D;;102;109;22.07.2016;inaktiv;13.09.2019;SHS;29.07.2016;29.10.2019;29.10.2019;;39;65 000;7 500;;;501,11;118,98;39 229,29;Leitner Lukas;Auﬂendienst;201933;Wien;;;;;;;;;;;;;;Winterreifen im Depot
314621;S 648LD;WVWE07R53RJS3JTVY;VW;Klasse 4 - Touran;D;ICE;82;;13.04.2023;inaktiv;30.11.2025;SHS;15.04.2023;15.04.2028;15.04.2028;;60;325 000;10 000;0,0681;0,0681;422,89;164,67;37 228,84;Novak Thomas;Servicetechnik;201015;Wien;;;;;;;10 860;38 937;62 656;87 116;104 952;134 714;;‹bernahme Winkler Sophie ab 29.12.2024
338469;MD 687XR;WVW9FKA061X5M9UGR;VW;PASSAT VARIANT;D;ICE;97;141;03.07.2024;aktiv;;Ayvens;16.07.2024;16.01.2028;16.01.2028;;42;110 000;;;;360,69;97,13;50 560,96;Lang Stefan;Auﬂendienst;KST0072;Wien;;;2026 Juli;;;;;;;14 782;27 889;;;
356985;W 893RK;W0V8TFJUHZFREXL9Y;OPEL;ASTRA WF;D;;110;;02.12.2020;inaktiv;31.10.2024;Arval;09.12.2020;09.12.2024;09.12.2024;;48;230 000;7 500;;;565,80;214,89;42 928,83;Schneider Julia;Auﬂendienst;201813;Salzburg;;;;50 525;84 823;94 949;141 812;;;193 633;;;;Karenz ab J‰nner 2025
320730;G 72894Z;VR3Z7MWRV882Z7VGR;PEUGEOT;308 SW;D;;;135;05.02.2018;inaktiv;27.01.2021;Leaseplan;20.02.2018;20.02.2021;20.02.2021;;36;;10 000;0,1613;0,1613;167,46;53,92;76 883,40;Schneider Christian;Auﬂendienst;KST0109;Salzburg;;;;;;;;;;;;;;
359470;W 42639A;WBAEDP0NL2RVL0Y3P;BMW;Klasse 5 - X1 16d sDrive;D;ICE;89;;27.09.2022;inaktiv;30.11.2025;Arval;10.10.2022;10.09.2026;10.09.2026;;47;115 000;7 500;0,3047;0,3047;640,40;110,51;45 124,08;Wallner Eva;Auﬂendienst;201043;Wien;;;;;;6 632;17 609;30 106;46 017;57 191;70 928;71 459;;
300425;W 74567T;W0V71V4FR3U7V9S1B;OPEL;ASTRA;D;ICE;110;136;27.03.2020;inaktiv;07.03.2023;Arval;16.04.2020;16.03.2023;16.03.2023;;35;85 000;;;;365,82;96,84;32 901,44;Koller Maria;Auﬂendienst;KST0097;Klagenfurt;;;;70 092;;112 093;;;;;;;;
394646;W 89922P;WBALN5HC48L8J32AV;BMW;218d;H/B;;;134;29.06.2021;inaktiv;18.06.2025;SHS;17.07.2021;17.07.2026;17.07.2025;Ja;48;110 000;10 000;;;395,20;134,06;29 049,26;Schneider Lukas;Auﬂendienst;KST0087;Graz;;;;12 773;27 226;;57 446;74 434;78 237;96 783;120 881;;;
394329;BN 29862B;WBAANUV4W02TNEKGP;BMW;X1 16d sDrive;D;;90;;08.01.2025;aktiv;;Arval;12.01.2025;12.01.2030;12.01.2030;;60;165 000;;0,2219;0,2219;497,69;82,96;37 721,51;Wimmer Daniel;Auﬂendienst;201619;Linz;;;;;;;;;;;17 548;24 366;;
334522;BN 353PU;YV1ZMB06Z4PN10MAN;VOLVO;V90;D;;110;;23.11.2022;inaktiv;30.11.2025;Leaseplan;27.11.2022;27.11.2026;27.11.2026;;48;225 000;;0,1453;0,1453;440,90;153,10;23 515,42;Schmidt Martin;Auﬂendienst;KST0084;Wien;;;;;;4 722;28 046;49 967;73 400;93 158;113 347;129 980;;
365612;W 16636T;;BMW;216 d;D;;110;0;01.06.2022;inaktiv;30.11.2025;Ayvens;01.06.2022;01.06.2026;01.06.2026;;48;135 000;10 000;0,1697;0,1697;859,49;215,55;29 143,20;Fuchs Ivan;Auﬂendienst;201862;Wien;;;;;;18 340;34 857;59 024;71 087;81 773;97 587;116 715;;
399871;L 824KY;WVWVMUJX3RNUNMVT5;VW;TOURAN;D;;109;49;27.12.2016;inaktiv;12.10.2021;Arval;30.12.2016;30.11.2021;30.11.2021;;59;85 000;;;;583,23;195,11;32 846,22;Novak Lisa;Auﬂendienst;201394;Wien;;;;;;;;;;;;;;
323416;BN 89318W;W1K0Y72WCR9G34U2B;MERCEDES;CLA 200d;D;ICE;;;25.08.2021;inaktiv;16.08.2025;Leaseplan;11.09.2021;11.09.2026;11.09.2025;Ja;48;155 000;;0,1289;0,1289;497,19;160,90;38 136,99;Yilmaz Nina;Auﬂendienst;201769;Wien;;;;12 825;31 439;54 445;71 377;84 454;115 818;119 791;147 474;149 509;;ex MAYR
366542;S 97487R;TMBJ2XV42EZ8BRMS0;SKODA;OCTAVIA;D;;110;;26.01.2018;inaktiv;30.12.2021;Ayvens;02.02.2018;02.02.2022;02.02.2022;;48;;10 000;;;598,56;104,12;31 751,30;M¸ller Andreas;Auﬂendienst;KST0077;Linz;;;;132 949;;;;;;;;;;
313947;SL 713LE;W0V24DW4TH5907Y0H;OPEL;INSIGNIA;D;;229;66;22.05.2016;inaktiv;23.04.2019;Arval;30.05.2016;30.04.2019;30.04.2019;;35;60 000;7 500;;;448,76;144,31;25 508,30;Reiter Martin;Auﬂendienst;201745;Klagenfurt;;;;;;;;;;;;;;
381959;GU 29233X;WVW6CEX0CKG19FYW4;VW;GOLF;D;;87;134;21.02.2020;inaktiv;23.06.2023;Arval;29.02.2020;29.06.2023;29.06.2023;;40;85 000;;0,1740;0,1740;417,34;91,26;22 436,46;Lang Katharina;Auﬂendienst;201310;Graz;;;;;55 304;70 909;74 073;;;;;;;
339117;P 73558W;TMB63Y17AYYXZ5K68;SKODA;Klasse 1 - Octavia;D;;;131;30.01.2018;inaktiv;11.09.2021;Leaseplan;07.02.2018;07.09.2021;07.09.2021;;43;135 000;7 500;0,0941;0,0941;267,40;55,14;19 014,63;Koller Claudia;Auﬂendienst;201353;Wien;;;;;;;;;;;;;;ex NGUYEN
383748;MD 25337U;W0VGX92R286V5LM2V;OPEL;ASTRA WF;D;;;136;05.04.2016;inaktiv;25.10.2021;Arval;14.04.2016;14.10.2021;14.10.2021;;66;285 000;10 000;0,1014;0,1014;385,75;78,86;41 906,56;Steiner Georg;Auﬂendienst;KST0103;Innsbruck;;;;267 773;;;;;;;;;;Poolfahrzeug
366540;W 48438T;WBAEAC371E3THB57D;BMW;Klasse E 10 - BMW i4 xDrive40;E;BEV;101;;06.01.2023;inaktiv;30.11.2025;Arval;21.01.2023;21.01.2028;21.01.2027;Ja;48;130 000;7 500;0,2832;0,2832;641,75;230,69;45 957,84;Schmidt Franz;Auﬂendienst;201665;Klagenfurt;170606;;;;;;13 689;24 407;42 410;57 495;63 729;78 523;;ex SCHMIDT
379818;G 14665K;WVWJKV1TRBPWKAT09;VW;PASSAT VARIANT;D;;246;;21.09.2024;aktiv;;Arval;23.09.2024;23.09.2029;23.09.2029;;60;215 000;10 000;0,1705;0,1705;482,69;109,18;26 129,84;Mayr Petra;Auﬂendienst;201535;Salzburg;;;2027 Oktober;;;;;;;9 908;27 249;34 451;;‹bernahme Wallner Ali ab 29.06.2023
326071;G 18944J;WBA6MCUUFNEJWDPRS;BMW;X1;D;ICE;110;;16.04.2023;inaktiv;30.11.2025;Ayvens;22.04.2023;22.07.2027;22.07.2027;;51;100 000;10 000;;;550,95;172,28;46 731,16;Schneider Andrea;Auﬂendienst;KST0060;Klagenfurt;;;;;;;7 120;24 372;35 889;61 178;69 047;86 201;;Poolfahrzeug
320032;MD 98833C;YV1MNGRPW9WX7GWPK;VOLVO;V60 T8 TWIN ENGINE INSCRIPTION;D;ICE;87;;13.02.2023;inaktiv;30.11.2025;Leaseplan;04.03.2023;04.07.2026;04.07.2026;;40;65 000;7 500;0,1104;0,1104;541,60;94,04;25 742,84;Kovacs Lisa;Auﬂendienst;201485;Innsbruck;;;;;;;8 587;20 775;31 839;44 745;55 967;63 477;;
349009;K 71763R;LPSV0BX41XNP95UGE;Polestar;Klasse E 3 - Polestar 2;E;BEV;;;16.08.2017;inaktiv;07.08.2021;Leaseplan;25.08.2017;25.08.2021;25.08.2021;;48;150 000;10 000;;;134,34;43,81;33 484,33;÷zt¸rk Ali;Innendienst;201799;Innsbruck;143550;;;;;;;;;;;;;
399943;BN 354UC;WBAVBJEX05PMX6R60;BMW;X1 16d sDrive;D;;110;3;04.02.2019;inaktiv;08.03.2022;Arval;21.02.2019;21.03.2022;21.03.2022;;37;90 000;;0,0988;0,0988;342,68;100,47;18 350,29;Moser Josef;Auﬂendienst;201817;Wien;;;;76 311;;;;;;;;;;
321174;SL 68971N;;FORD;Kuga;D;ICE;86;127;01.09.2019;inaktiv;20.07.2025;Arval;18.09.2019;18.07.2025;18.07.2025;;70;;;;;362,49;110,89;35 326,74;Horvath Thomas;Auﬂendienst;201363;Wien;;;;54 646;66 546;85 219;99 073;113 798;113 798;144 685;160 257;160 257;;Poolfahrzeug
370697;WU 18874G;WVWHLPH8ZX3NPF907;VW;Klasse E 7 - VW ID.7 Tourer Pro S;E;;;;08.08.2023;aktiv;;Leaseplan;15.08.2023;15.08.2027;15.08.2027;;48;;7 500;0,1341;0,1341;495,32;89,73;33 001,03;Gruber Georg;Auﬂendienst;KST0062;Salzburg;146449;;2026 Juli;;;;;9 197;17 326;32 561;;49 251;;
369514;I 38114Y;WBAKM0HLB8PW20TXB;BMW;520d;D;ICE;96;0;05.03.2016;inaktiv;04.02.2019;SHS;13.03.2016;13.01.2019;13.01.2019;;34;20 000;;;;393,61;99,87;58 463,17;Bauer Elena;Auﬂendienst;201537;Wien;;;;;;;;;;;;;;‹bernahme Gruber Florian ab 07.07.2025
300074;WU 93342D;TMBWY6UJX40KC1DNM;SKODA;SUPERB;D;;;138;14.12.2024;aktiv;;Leaseplan;03.01.2025;03.06.2031;03.06.2030;Ja;65;140 000;7 500;;;357,89;108,71;31 721,16;Gruber Ali;Auﬂendienst;KST0130;Innsbruck;;;2026 Juli;;;;;;;1 519;14 908;25 326;;
378504;KL 82295E;WVW9M29NKRBNZKD0R;VW;PASSAT VARIANT;D;ICE;247;;02.02.2018;inaktiv;24.01.2023;Leaseplan;10.02.2018;10.02.2023;10.02.2023;;60;165 000;7 500;0,0701;0,0701;367,77;95,27;41 777,79;Novak Andreas;Servicetechnik;201155;Innsbruck;;;;;129 736;162 381;;;;;;;;
342487;W 5372VY;VSSHWG7R5WH6KEYUC;SEAT;ATECA;D;ICE;138;;05.05.2021;inaktiv;30.11.2025;Ayvens;19.05.2021;19.04.2027;19.04.2027;;71;;7 500;;;323,58;60,06;37 619,60;Kaya Mehmet;Auﬂendienst;KST0063;Wien;;;;31 908;59 480;76 216;100 855;141 104;173 511;195 148;205 016;;;
364042;W 7122VD;TMB2CZ56C24BPMBYG;SKODA;SUPERB;D;ICE;103;;06.11.2020;inaktiv;30.11.2025;Ayvens;19.11.2020;19.02.2026;19.02.2026;;63;265 000;7 500;0,1784;0,1784;933,98;195,81;53 426,55;Mayr Florian;Auﬂendienst;201283;Klagenfurt;;;;51 544;78 595;88 168;125 610;140 771;168 620;196 196;210 461;213 767;;
302552;L 63361D;W1KM2ENFF2TKYZ2J1;MERCEDES;E 300de T 4-matic;D;;;138;19.02.2022;inaktiv;23.08.2025;SHS;11.03.2022;11.09.2025;11.09.2025;;42;110 000;7 500;0,1458;0,1458;490,64;185,07;29 534,17;Koller Claudia;Auﬂendienst;KST0055;Graz;;;;;13 410;35 258;50 404;77 677;89 226;113 424;121 729;138 740;;
314662;S 657MM;WBASJG97XGRZR6UD6;BMW;318d;D;ICE;110;;06.02.2023;aktiv;;SHS;20.02.2023;20.02.2027;20.02.2027;;48;;;0,0844;0,0844;373,02;89,25;26 158,74;Ebner Herbert;Auﬂendienst;KST0094;Klagenfurt;;;;;;;7 781;20 929;30 794;40 752;53 144;;;Winterreifen im Depot
347576;W 182LC;TMB7JYMGWZM4T8FMT;SKODA;SUPERB;D;;88;129;25.01.2021;inaktiv;30.11.2025;Leaseplan;03.02.2021;03.02.2026;03.02.2026;;60;;7 500;0,1167;0,1167;875,43;256,94;44 921,97;Wallner Martin;Auﬂendienst;201570;Wien;;;;22 479;38 469;50 940;54 351;73 344;;95 071;102 281;121 435;;
340306;SL 5526YF;WVWY615HEYS0KS8N2;VW;T-CROSS TSI;D;;;;15.05.2022;inaktiv;30.11.2025;SHS;02.06.2022;02.06.2026;02.06.2026;;48;;7 500;0,1552;0,1552;455,20;170,73;33 500,08;Kovacs Eva;Servicetechnik;KST0091;Innsbruck;;;;;5 997;34 141;57 915;88 639;115 500;123 445;;171 768;;
331385;W 936BU;WBAD49M90CPG6MRXE;BMW;Klasse 5 - X1 16d sDrive;D;;110;128;13.07.2020;inaktiv;14.10.2023;Leaseplan;26.07.2020;26.10.2024;26.10.2023;Ja;39;;7 500;;;181,85;41,05;31 396,36;Yilmaz Katharina;Innendienst;KST0080;Salzburg;;;;7 033;10 317;12 789;13 416;16 615;;;;;;
307592;S 718EY;WAUEMXLT2VVVTGH2N;AUDI;A4 AVANT;D;;110;;20.03.2023;aktiv;;Leaseplan;08.04.2023;08.04.2027;08.04.2027;;48;190 000;7 500;;;221,79;39,61;85 533,41;Binder Ali;Auﬂendienst;KST0099;Wien;;;2026 M‰rz;;;;12 006;37 471;60 774;80 155;112 566;115 443;;
331571;I 84177E;W1KB5ESVLKXDHE3BL;MERCEDES;C 180;D;ICE;95;;13.02.2018;inaktiv;30.01.2021;SHS;19.02.2018;19.02.2022;19.02.2021;Ja;36;;7 500;0,1094;0,1094;447,99;92,42;41 948,61;Gruber Georg;Auﬂendienst;KST0099;Wien;;;;;;;;;;;;;;
374364;MD 753MA;WVWR2JZP233655160;VW;Klasse 3 - Passat;D;ICE;110;;29.02.2024;aktiv;;Ayvens;09.03.2024;09.03.2030;09.03.2030;;72;135 000;7 500;0,1787;0,1787;643,63;119,71;28 476,48;Kaya Thomas;Auﬂendienst;201746;Salzburg;;;;;;;;;9 940;22 653;35 873;40 666;;
310322;G 38147V;WBANK3X6SJ8XCGEFB;BMW;316d Touring;D;;;0;28.06.2025;aktiv;;SHS;12.07.2025;12.07.2029;12.07.2029;;48;185 000;;0,0868;0,0868;354,31;119,22;29 946,29;Mayr Thomas;Auﬂendienst;201314;Wien;;;2027 September;;;;;;;;221;10 298;;
311226;W 42382B;WBA05M5B8ZYF0EMJW;BMW;Klasse 5 - X1 16d sDrive;D;ICE;158;;14.09.2017;inaktiv;12.09.2021;SHS;19.09.2017;19.09.2021;19.09.2021;;48;210 000;10 000;0,1917;0,1917;723,12;193,94;73 928,87;Fuchs Wolfgang;Auﬂendienst;201805;Wien;;;;;;;;;;;;;;
395932;WU 87715Z;TMBYJZTN8VUF5FX9H;SKODA;SUPERB;D;ICE;;;02.04.2022;aktiv;;Arval;08.04.2022;08.04.2027;08.04.2027;;60;180 000;7 500;0,1961;0,1961;379,20;133,02;28 381,93;Berger Lukas;Auﬂendienst;201242;Wien;;;;;12 663;35 930;60 685;96 872;116 901;125 709;;179 026;;Winterreifen im Depot
363699;W 183TA;VSSNHENMXRL2V39VP;SEAT;ALHAMBRA;D;ICE;125;124;24.11.2022;aktiv;;Arval;28.11.2022;28.02.2026;28.02.2026;;39;;;;;309,05;61,63;76 479,54;Winkler Stefan;Auﬂendienst;KST0058;Klagenfurt;;;2026 September;;;;24 149;;58 932;80 002;109 026;109 026;;
309071;BN 67886N;W0V13BJX1K20A4MKM;OPEL;Astra Siemens Edition;D;ICE;;;28.07.2019;inaktiv;01.09.2023;Ayvens;15.08.2019;15.09.2023;15.09.2023;;49;145 000;7 500;;;710,84;189,15;29 044,63;Fuchs Maria;Auﬂendienst;KST0120;Linz;;;;80 002;96 572;115 968;139 541;;;;;;;‹bernahme Lechner Mehmet ab 19.03.2024
399693;W 5966ZG;WVWSS87BX9G1KXF86;VW;PASSAT Siemens Edition;D;ICE;138;8;25.10.2021;inaktiv;07.10.2025;Ayvens;09.11.2021;09.11.2025;09.11.2025;;48;10 000;10 000;0,2992;0,2992;930,41;321,36;46 487,92;Weber Petra;Auﬂendienst;201485;Graz;;;;562;1 956;3 845;5 602;;8 252;9 332;10 840;11 775;;Austritt 29.07.2025
369822;BN 387UF;TMB6VLJXBHDX70KX1;SKODA;Klasse 1 - Octavia;D;;110;72;11.06.2023;aktiv;;Leaseplan;30.06.2023;30.05.2026;30.05.2026;;35;;7 500;;;593,67;105,04;50 072,42;Bauer Stefan;Auﬂendienst;201040;Wien;;;2026 Juli;;;;1 266;13 186;27 454;35 660;45 250;;;Karenz ab Mai 2025
316483;WU 33966N;WBAECNCPR8AZF09L2;BMW;X1 18d sDrive;D;;;149;28.06.2020;inaktiv;23.05.2024;Arval;15.07.2020;15.07.2024;15.07.2024;;48;110 000;10 000;0,1697;0,1697;133,96;45,73;29 268,47;Ebner Lukas;Auﬂendienst;KST0075;Linz;;;;52 290;75 965;83 253;;131 256;131 256;;;;;
316828;L 15143L;WBAL87VSEGABDAUAW;BMW;Klasse 5 - X1 16d sDrive;D;;110;0;22.04.2023;inaktiv;30.11.2025;Leaseplan;08.05.2023;08.09.2026;08.09.2026;;40;45 000;7 500;0,1267;0,1267;444,70;146,74;40 268,89;Lang Lukas;Auﬂendienst;KST0052;Linz;;;;;;;3 686;12 332;20 831;30 202;41 832;48 839;;
386474;SL 955AZ;;BMW;Klasse E 6 - BMW iX3 - Inspiring;E;BEV;73;;30.04.2025;aktiv;;Ayvens;06.05.2025;06.02.2028;06.02.2028;;33;115 000;10 000;;;436,76;145,38;49 728,76;Brunner Sarah;Innendienst;201045;Wien;143972;nein;;;;;;;;;5 444;15 262;;
362296;KL 69936X;WVWVK8304FTJYZ65L;VW;PASSAT VARIANT;D;ICE;97;182;06.05.2024;aktiv;;Leaseplan;06.05.2024;06.05.2028;06.05.2028;;48;40 000;10 000;;;407,71;120,30;30 549,24;Novak Lisa;Servicetechnik;202000;Graz;;;;;;;;;1 353;5 827;8 963;12 671;;
372063;GU 341TD;VR3PGNBBBVHPMEET5;PEUGEOT;5008 1,5 BlueHDi;D;ICE;103;;04.02.2023;aktiv;;Ayvens;21.02.2023;21.04.2027;21.04.2027;;50;;7 500;0,0964;0,0964;293,79;49,37;42 537,00;Maier Daniel;Auﬂendienst;KST0104;Klagenfurt;;;2026 Oktober;;;;7 454;19 331;27 716;37 660;50 917;58 810;;
321643;VB 64816K;WBAAJB95E9M6U1DTH;BMW;Klasse E 10 - BMW i4 xDrive40;E;BEV;109;;20.04.2020;inaktiv;19.02.2024;SHS;07.05.2020;07.04.2024;07.04.2024;;47;165 000;10 000;;;613,56;223,13;29 523,05;Leitner Julia;Auﬂendienst;KST0064;Wien;166386;nein;;55 236;76 905;85 456;101 015;126 467;;;;;;ex BERGER
334741;W 879HE;WVW0T7EM3HCRNKWJ2;VW;SHARAN;D;ICE;;;26.12.2020;inaktiv;11.11.2024;Arval;29.12.2020;29.12.2024;29.12.2024;;48;80 000;;;;142,27;24,41;24 340,06;Kovacs Markus;Auﬂendienst;KST0067;Salzburg;;;;19 397;28 504;41 630;48 477;52 329;;70 567;;;;
369163;MD 645PB;WAU025RJ793LSV8E4;AUDI;Klasse 7.1 - A4 Avant;D;;103;133;04.01.2024;aktiv;;Arval;21.01.2024;21.01.2028;21.01.2028;;48;100 000;;;;174,48;40,15;46 211,92;Bauer Lukas;Auﬂendienst;KST0093;Linz;;;;;;;;;15 594;28 916;52 104;52 712;;
379507;P 446KG;VR3NJVN0XP6MHVSPY;PEUGEOT;508 SW;D;ICE;;122;21.11.2023;aktiv;;Leaseplan;08.12.2023;08.03.2029;08.03.2029;;63;185 000;7 500;;;454,74;115,00;33 583,43;Weber Karl;Auﬂendienst;KST0127;Wien;;;2027 Dezember;;;;;3 704;20 670;35 803;51 979;63 178;;
355461;K 112LW;WVWUZSKBXRL1PBLFU;VW;CADDY MAXI VAN;D;;86;;05.03.2022;inaktiv;30.11.2025;Ayvens;23.03.2022;23.02.2027;23.02.2027;;59;180 000;7 500;;;358,65;75,38;28 352,86;Schuster Lisa;Servicetechnik;201286;Wien;;;;;8 324;22 369;34 405;;59 842;80 235;86 079;;;Karenz ab J‰nner 2025
327760;SL 54781Y;WAUZ01B8454F4TZRU;AUDI;A4 AVANT;D;;247;;24.11.2022;inaktiv;10.07.2025;Leaseplan;06.12.2022;06.09.2025;06.09.2025;;33;65 000;7 500;0,2003;0,2003;342,12;110,98;51 146,65;Horvath Nina;Auﬂendienst;201866;Wien;;;;;;2 304;14 402;26 511;39 244;51 564;64 809;64 809;;
370686;W 34753T;W1KMV74LSBNEEGUMH;MERCEDES;Klasse 6 - CLA200d;D;;110;;24.07.2016;inaktiv;11.01.2020;Leaseplan;01.08.2016;01.03.2020;01.03.2020;;43;;;;;336,18;58,18;35 383,09;Berger Christian;Auﬂendienst;KST0071;Linz;;;;;;;;;;;;;;
398994;W 43127E;TMB26Z2T3L98JCPE0;SKODA;Klasse 1 - Octavia;D;;85;65;25.06.2017;inaktiv;19.07.2021;Leaseplan;02.07.2017;02.07.2021;02.07.2021;;48;110 000;;0,1884;0,1884;359,85;101,56;18 403,97;Lechner Thomas;Auﬂendienst;KST0068;Klagenfurt;;;;;;;;;;;;;;
395673;KL 99818C;;MERCEDES;GLA 180;D;;110;;09.02.2023;aktiv;;Ayvens;23.02.2023;23.02.2027;23.02.2027;;48;100 000;;0,0262;0,0262;377,53;85,92;39 610,96;Schmidt Maria;Auﬂendienst;KST0128;Klagenfurt;;;2027 Mai;;;;9 844;23 255;39 295;50 785;71 127;;;
390422;W 95412F;TMBL8HF6Y07TYXKUS;SKODA;KODIAQ;D;;;;18.03.2023;aktiv;;Ayvens;22.03.2023;22.03.2026;22.03.2026;;36;80 000;7 500;;;351,19;95,06;30 262,26;Wolf Peter;Auﬂendienst;201414;Wien;;;;;;;7 105;19 468;;46 227;57 689;67 089;;
